EXT_SOURCE_3,EXT_SOURCE_2,PAYMENT_RATE,NAME_EDUCATION_TYPE_Highereducation,INSTAL_DPD_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,DAYS_BIRTH,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_EMPLOYED_PERC,BURO_DAYS_CREDIT_MAX,REGION_RATING_CLIENT,NAME_INCOME_TYPE_Working,INSTAL_PAYMENT_DIFF_MEAN,DAYS_LAST_PHONE_CHANGE,APPROVED_CNT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_MIN,BURO_AMT_CREDIT_SUM_DEBT_MEAN,DAYS_EMPLOYED,AMT_CREDIT,CODE_GENDER,FLAG_OWN_CAR,NAME_CONTRACT_TYPE_Cashloans,PREV_NAME_YIELD_GROUP_high_MEAN,FLAG_DOCUMENT_3,AMT_GOODS_PRICE,PREV_APP_CREDIT_PERC_MIN,PREV_CNT_PAYMENT_MEAN,APPROVED_AMT_DOWN_PAYMENT_MAX,DAYS_ID_PUBLISH,BURO_AMT_CREDIT_SUM_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_SIZE,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,AMT_ANNUITY,INSTAL_AMT_PAYMENT_SUM,PREV_AMT_DOWN_PAYMENT_MAX,PREV_APP_CREDIT_PERC_MAX,APPROVED_AMT_ANNUITY_MAX,BURO_DAYS_CREDIT_ENDDATE_MIN,PREV_APP_CREDIT_PERC_MEAN,POS_COUNT,ORGANIZATION_TYPE_XNA,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_WORK_CITY,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,AMT_INCOME_TOTAL,CNT_CHILDREN,SK_ID_CURR
0.7610264,0.20460612,0.0717217,0,0.44680852,0.0,-16117,1.0,0.028913569,-849.0,2,1,611.3442,-344.0,8.666667,14.355,0.0,-466.0,211630.5,1,0,1,0.2,1,171000.0,0.89645,8.666667,0.0,-4558,406053.0,-9.0,27.0,-28251.0,-601.0851,-1738.2,-1458.0,0.0,0.2,15178.5,478830.1,0.0,1.0,15629.625,-2207.0,0.94484544,27.0,0,2,0,0.6,112500.0,0,171388
0.7738957,0.07016119,0.056033332,0,0.46875,0.1,-17160,1.0,0.19376457,-833.0,2,1,0.0,0.0,12.0,5044.05,0.0,-3325.0,675000.0,1,0,1,0.1,1,675000.0,0.8170936,15.0,0.0,-576,288081.0,-10.0,34.0,-37825.0,-1182.0312,-2062.6667,-1799.3334,0.1,0.1,37822.5,274810.2,0.0,1.0,13072.185,-2537.0,0.935927,34.0,0,2,0,0.3,157500.0,0,171677
0.2301589,0.18610361,0.0512771,1,0.0,0.5,-19110,0.8333333,0.16248038,-231.0,3,0,0.0,-2326.0,15.0,3576.24,141419.88,-3105.0,582804.0,1,0,1,0.5,0,463500.0,0.7911601,16.5,2700.0,-1293,2369637.0,-15.0,22.0,-23586.0,-1123.1428,-1306.75,-562.1667,0.0,0.25,29884.5,284242.94,2700.0,1.0,13812.075,-2513.0,0.9058508,22.0,0,3,0,0.5,112500.0,0,172205
0.80274546,0.56095916,0.07005495,0,0.0,0.0,-21387,1.0,0.0,-678.0,2,0,0.0,-1371.0,3.0,24692.535,0.0,0.0,278460.0,1,0,1,0.0,0,225000.0,1.6667519,3.0,46971.0,-4704,450193.5,-42.0,4.0,-3954.0,-1318.0,-1874.3334,-1225.0,0.0,1.0,19507.5,74079.05,46971.0,1.6667519,24693.256,-1813.0,1.6667519,4.0,1,2,0,1.0,58500.0,0,173193
0.33125088,0.3350208,0.048263613,0,0.0,0.0,-11660,0.8333333,0.30360207,-743.0,2,1,-3315.7896,-3287.0,6.0,16529.355,0.0,-3540.0,848745.0,0,1,1,0.16666667,1,675000.0,0.91986877,6.0,9450.0,-2367,579974.06,-13.0,23.0,-19226.0,-1011.8947,-1187.1666,-810.0,0.0,0.0,40963.5,462934.16,9450.0,1.0553852,18019.89,-1582.0,0.9812715,23.0,0,2,1,0.6666667,225000.0,0,173216
0.563835,0.5213699,0.04840359,0,0.0,0.0,-22227,0.6,0.0,-266.0,2,0,0.0,0.0,8.333333,6163.515,73484.1,0.0,431280.0,1,0,1,0.0,0,360000.0,0.9249125,8.333333,22500.0,-4012,940027.5,-10.0,50.0,-42889.0,-974.75,-760.8,-147.8,0.0,0.16666667,20875.5,673352.25,22500.0,1.4286705,20317.59,-994.0,1.1221957,50.0,1,2,0,1.0,112500.0,0,174156
0.0,0.56485987,0.06149514,0,0.0,0.0,-23123,0.0,0.08113134,0.0,2,1,0.0,-782.0,36.0,13919.4,0.0,-1876.0,407520.0,1,0,1,0.0,1,360000.0,1.0,36.0,0.0,-4291,0.0,-2.0,25.0,-9890.0,-395.6,0.0,0.0,0.0,1.0,25060.5,347985.0,0.0,1.0,13919.4,0.0,1.0,25.0,0,2,0,1.0,99000.0,0,175138
0.0,0.5080157,0.042604342,0,0.0,0.0,-22417,0.0,0.0,0.0,2,0,0.0,-3.0,12.0,7496.28,0.0,0.0,539100.0,1,0,1,0.0,0,450000.0,1.0000495,12.0,4.05,-4205,0.0,-7.0,12.0,-4020.0,-402.0,0.0,0.0,1.0,1.0,22968.0,89624.2,4.05,1.0000495,7496.28,0.0,1.0000495,12.0,1,2,0,1.0,108000.0,0,176580
0.0,0.6596713,0.05,1,0.0,0.0,-9647,0.0,0.26256868,-773.0,2,0,0.0,-1146.0,0.0,0.0,0.0,-2533.0,135000.0,1,0,0,0.0,0,135000.0,0.0,0.0,0.0,-906,2250000.0,0.0,0.0,0.0,0.0,-773.0,323.0,0.0,0.0,6750.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0,2,1,0.0,225000.0,1,179449
0.5954562,0.69861865,0.10298182,0,0.0,0.0,-23081,0.6666667,0.0,-243.0,2,0,0.0,-290.0,3.0,9.99,69708.0,0.0,247500.0,1,0,1,0.0,1,247500.0,0.9498438,3.0,0.0,-4456,515716.75,-3.0,7.0,-1381.0,-153.44444,-753.3333,-237.0,0.0,0.33333334,25488.0,111683.12,0.0,1.0,20250.0,-753.0,0.9749219,7.0,1,2,0,0.6666667,112500.0,0,179590
0.0,0.06444965,0.05106,0,0.0,0.0,-13659,0.0,0.0955414,0.0,2,1,0.0,-478.0,10.0,4183.245,0.0,-1305.0,225000.0,1,0,1,1.0,1,225000.0,1.0743053,10.0,2250.0,-2383,0.0,-8.0,8.0,-2796.0,-399.42856,0.0,0.0,0.0,1.0,11488.5,40389.074,2250.0,1.0743053,4183.245,0.0,1.0743053,8.0,0,2,0,1.0,90000.0,0,179750
0.7726311,0.60732716,0.041336067,0,0.0,0.0,-14309,1.0,0.03431407,-588.0,2,1,0.0,-3564.0,6.0,5774.58,0.0,-491.0,1928304.0,0,1,1,1.0,1,1800000.0,1.0587869,6.0,3055.5,-4860,1166228.9,-75.0,6.0,-11746.0,-2349.2,-1306.4,-691.2,0.0,0.0,79708.5,34316.234,3055.5,1.0587869,5774.58,-1518.0,1.0587869,6.0,0,2,0,1.0,225000.0,2,180017
0.7091891,0.55905175,0.06117491,1,0.0,0.0,-11851,1.0,0.26259387,-535.0,2,1,-22500.0,-638.0,12.0,6457.545,0.0,-3112.0,509400.0,0,1,1,1.0,1,450000.0,0.81706977,12.0,0.0,-3952,2266065.0,-16.0,6.0,-3435.0,-572.5,-1353.5,-583.75,0.0,1.0,31162.5,365091.97,0.0,0.81706977,23007.51,-2709.0,0.81706977,6.0,0,2,0,1.0,202500.0,0,180189
0.28078958,0.2575474,0.061565656,0,0.0,0.0,-20788,0.33333334,0.0,-262.0,2,0,0.0,-321.0,12.0,8685.855,6381.72,0.0,328405.5,1,0,1,0.0,1,283500.0,1.25,12.0,21514.5,-4213,220176.77,-7.0,5.0,-1066.0,-266.5,-360.0,-36.0,0.0,1.0,20218.5,89958.47,21514.5,1.25,8685.855,-167.0,1.25,5.0,1,2,0,1.0,123750.0,0,180402
0.5495965,0.6769782,0.032256756,1,0.23076923,0.15384616,-16917,0.75,0.15386888,-523.0,2,0,-8574.169,-1919.0,27.428572,1.89,124161.3,-2603.0,999000.0,1,0,1,0.15384616,1,999000.0,0.0,26.666666,4500.0,-473,2387911.5,-2.0,56.0,-62273.0,-1197.5577,-895.25,-425.4,0.15384616,0.07692308,32224.5,3945005.5,4500.0,1.1187779,61480.89,-1150.0,0.8517024,56.0,0,2,0,0.53846157,171000.0,1,181599
0.88102657,0.6066125,0.05,1,0.0,0.0,-22187,0.5,0.0,-138.0,3,0,0.0,-68.0,0.0,0.0,0.0,0.0,765000.0,0,0,0,0.0,0,765000.0,0.0,0.0,0.0,-2967,334660.5,0.0,0.0,0.0,0.0,-1078.5,298.5,0.0,0.0,38250.0,0.0,0.0,0.0,0.0,-1107.0,0.0,0.0,1,3,0,0.0,112500.0,0,182218
0.6754133,0.6309129,0.105527274,1,0.0,0.0,-14025,0.5,0.22089127,-165.0,2,1,0.0,-114.0,9.0,2593.845,0.0,-3098.0,247500.0,0,1,1,0.0,1,247500.0,1.0,9.0,45000.0,-4894,1765666.1,-1.0,10.0,-5214.0,-579.3333,-1080.5834,-718.44446,0.0,0.33333334,26118.0,107064.36,45000.0,1.4526622,16550.414,-2038.0,1.1879504,10.0,0,2,0,0.6666667,202500.0,0,182327
0.51729655,0.7402037,0.03792382,0,0.0,0.0,-19191,0.5,0.0,-147.0,1,0,0.0,-424.0,14.0,11083.86,175961.25,0.0,572292.0,1,1,1,1.0,0,472500.0,0.89032286,14.0,0.0,-2747,622764.0,-4.0,11.0,-2655.0,-265.5,-482.0,160.5,0.0,1.0,21703.5,149315.94,0.0,0.89032286,11083.86,-263.0,0.89032286,11.0,1,1,0,1.0,202500.0,0,182836
0.0,0.5078845,0.034842856,0,0.0,0.30769232,-17672,0.0,0.0943866,0.0,2,1,0.0,-1782.0,22.0,4553.145,0.0,-1668.0,1575000.0,1,0,1,0.07692308,1,1575000.0,0.83473086,42.6,11925.0,-1220,0.0,-24.0,60.0,-102869.0,-1773.6034,0.0,0.0,0.3846154,0.07692308,54877.5,579136.4,11925.0,1.1186957,18935.55,0.0,0.99620825,60.0,0,2,1,0.23076923,90000.0,0,182864
0.5549468,0.040469576,0.057397623,1,0.4814815,0.0,-22418,0.8,0.0,-466.0,3,0,440.58835,-1355.0,18.666666,5549.805,58354.2,0.0,272520.0,1,0,1,0.0,1,225000.0,0.8583691,18.666666,13500.0,-5317,1025386.06,-15.0,28.0,-23558.0,-872.5185,-1380.8,-833.2,0.0,0.33333334,15642.0,302935.22,13500.0,1.1205009,11895.885,-1454.0,0.96292937,28.0,1,3,0,1.0,76500.0,0,183091
0.42236966,0.27575415,0.03226,0,0.41379312,0.0,-18041,1.0,0.25153816,-990.0,3,1,804.721,-1116.0,32.0,35.82,0.0,-4538.0,900000.0,1,1,1,0.0,0,900000.0,1.0,32.0,0.0,-1468,133736.17,-3.0,29.0,-18482.0,-637.31036,-990.0,-441.0,0.33333334,0.33333334,29034.0,1322298.0,0.0,1.0,29078.1,-441.0,1.0,29.0,0,3,0,1.0,180000.0,0,184106
0.7091891,0.1745926,0.03591772,0,0.12765957,0.0,-16953,1.0,0.0462455,-1484.0,3,1,204.35506,-1508.0,15.0,165.645,0.0,-784.0,568800.0,1,0,1,0.22222222,1,450000.0,0.77970684,15.0,3550.5,-499,99000.0,-1.0,73.0,-53663.0,-570.883,-1895.6666,-1777.0,0.11111111,0.11111111,20430.0,833996.2,3550.5,1.1111268,10125.0,-2253.0,0.8945604,73.0,0,3,0,0.6666667,67500.0,0,184847
0.68326885,0.7440454,0.105725,0,0.0,0.0,-15586,0.8,0.23136148,-377.0,1,0,0.0,-1088.0,18.0,16650.45,85862.64,-3606.0,180000.0,1,1,1,0.0,0,180000.0,0.8859818,18.0,0.0,-3329,2935534.5,-29.0,8.0,-6856.0,-979.4286,-1360.2,-899.7778,0.0,0.5,19030.5,273522.6,0.0,0.8859818,16650.45,-1372.0,0.8859818,8.0,0,1,0,0.5,225000.0,0,185040
0.0,0.6856005,0.11927822,1,0.0,0.0,-19147,0.0,0.18222176,0.0,2,1,0.0,-2822.0,12.0,17988.84,0.0,-3489.0,213723.0,1,1,1,0.2,1,184500.0,0.0,12.0,0.0,-2683,0.0,-23.0,64.0,-110521.0,-1842.0167,0.0,0.0,0.0,0.2,25492.5,1352131.8,0.0,0.93808633,25015.725,0.0,0.72354114,64.0,0,2,0,1.0,180000.0,0,185181
0.66585493,0.43789235,0.044245604,0,0.0,0.0,-18487,0.0,0.39043653,-835.0,2,1,21.028038,-1927.0,4.6666665,39.105,129865.5,-7218.0,656811.0,0,1,1,0.6666667,1,567000.0,0.0,4.6666665,4500.0,-2012,1755000.0,-32.0,15.0,-83945.0,-784.5327,-1197.0,264.5,0.0,0.33333334,29061.0,1876357.1,4500.0,0.9447918,12375.0,261.0,0.595565,15.0,0,2,1,1.0,153000.0,0,187717
0.28224844,0.32687697,0.07901,0,0.04761905,0.36363637,-16778,0.33333334,0.07402551,-43.0,2,1,0.0,-181.0,11.333333,39517.066,413829.0,-1242.0,450000.0,0,0,1,0.18181819,1,450000.0,0.8355506,9.666667,0.0,-328,2205000.0,-1.0,24.0,-7745.0,-368.8095,-255.33333,323.33334,0.0,0.09090909,35554.5,925799.44,0.0,1.0,45272.97,-39.0,0.97259176,24.0,0,2,0,0.27272728,286650.0,0,188875
0.21762852,0.6385531,0.051324256,0,1.3181819,0.25,-16930,0.33333334,0.03662138,-212.0,1,0,0.0,-1985.0,7.3333335,7581.51,255161.25,-620.0,481176.0,1,1,1,0.25,1,360000.0,0.9045027,8.5,12150.0,-313,2982145.5,-14.0,24.0,-33481.0,-1521.8636,-1144.8334,-12.8,0.0,0.25,24696.0,222424.33,28165.5,1.0321102,13150.665,-1129.0,0.99075866,24.0,0,1,0,0.75,270000.0,0,189799
0.0,0.636051,0.04203323,0,0.0,0.75,-14951,0.0,0.51976454,0.0,2,1,0.0,-590.0,36.0,24650.1,0.0,-7771.0,568800.0,1,0,1,0.0,1,450000.0,0.8782716,9.0,0.0,-4859,0.0,-6.0,15.0,-5231.0,-373.64285,0.0,0.0,0.0,0.25,23908.5,725037.9,0.0,1.8,24650.1,0.0,1.200818,15.0,0,2,0,0.25,180000.0,1,190993
0.15286623,0.6805637,0.10851174,0,0.19512194,0.0,-12210,0.5,0.16076986,-535.0,1,0,0.0,-801.0,6.0,0.045,296498.44,-1963.0,156384.0,0,0,1,0.0,1,135000.0,1.0,6.0,12513.825,-1685,4079223.0,-17.0,10.0,-13966.0,-340.63416,-776.5,292.83334,0.0,0.25,16969.5,687954.0,12513.825,1.1111451,38250.0,-1036.0,1.0555725,10.0,0,1,0,0.5,427500.0,0,191824
0.69255906,0.19834428,0.032348495,1,0.0625,0.0,-17448,0.6,0.29264098,-943.0,2,0,-7382.8125,-2006.0,22.285715,2250.0,1041863.6,-5106.0,1459125.0,0,1,1,0.0,1,1125000.0,0.0,22.285715,45000.0,-987,12026556.0,-3.0,55.0,-87540.0,-683.90625,-946.6,881.0,0.0,0.11111111,47200.5,5564088.0,45000.0,1.2990854,41728.41,875.0,0.90444255,55.0,0,2,0,0.7777778,450000.0,0,193507
0.24988507,0.5825813,0.0793625,0,0.0,0.0,-10688,0.5,0.05641841,-28.0,2,1,0.0,-326.0,10.0,13754.79,80212.5,-603.0,360000.0,1,1,1,0.0,1,360000.0,1.0,10.0,0.0,-2,466281.28,-1.0,10.0,-1654.0,-165.4,-192.0,-38.5,0.0,1.0,28570.5,137646.31,0.0,1.0,13765.725,-173.0,1.0,10.0,0,2,0,1.0,405000.0,0,193774
0.39621958,0.62543756,0.06404248,1,0.0,0.0,-17091,0.375,0.37265226,-358.0,2,1,0.0,-279.0,12.0,23320.756,1467607.5,-6369.0,983160.0,1,0,1,0.0,1,900000.0,0.9044818,12.0,0.0,-643,17310628.0,-1.0,9.0,-1175.0,-130.55556,-1387.75,221.42857,1.0,1.0,62964.0,277418.34,0.0,0.9044818,23320.756,-2478.0,0.9044818,9.0,0,2,0,1.0,270000.0,0,194414
0.24988507,0.09863847,0.0794106,0,1.5,0.33333334,-20536,0.5714286,0.04991235,-119.0,2,0,866.6719,-1174.0,22.0,3.375,299284.72,-1025.0,318528.0,0,0,1,0.11111111,1,252000.0,0.77496314,35.0,0.0,-1178,2242880.5,-1.0,30.0,-22509.0,-703.40625,-744.2857,-35.0,0.11111111,0.11111111,25294.5,899932.6,0.0,1.0,46972.305,-893.0,0.9289955,30.0,0,2,0,0.33333334,171000.0,0,194581
0.7463002,0.3643069,0.0413425,0,0.0,0.0,-10334,0.0,0.1775692,-1133.0,2,1,0.0,-2356.0,12.4,1907.46,0.0,-1835.0,1800000.0,0,1,1,0.2,0,1800000.0,1.0,12.4,18513.0,-2885,0.0,-6.0,52.0,-37563.0,-816.587,-1133.0,0.0,0.2,0.2,74416.5,443609.16,18513.0,1.8222107,15743.16,0.0,1.2311162,52.0,0,2,0,1.0,270000.0,1,194620
0.3360615,0.43146026,0.07901,0,0.0,0.0,-8459,0.0,0.08783544,-243.0,2,1,0.0,-553.0,4.0,15704.865,50289.75,-743.0,450000.0,0,0,1,0.0,0,450000.0,1.0733205,4.0,6291.0,-881,112009.5,-8.0,5.0,-1239.0,-309.75,-258.5,648.5,0.0,1.0,35554.5,62823.375,6291.0,1.0733205,15706.17,457.0,1.0733205,5.0,0,2,0,1.0,117000.0,0,194627
0.6577838,0.5947959,0.04127,1,0.0,0.0,-11963,1.0,0.39839506,-797.0,2,1,0.0,-374.0,6.0,13731.57,0.0,-4766.0,1350000.0,0,1,1,0.0,1,1350000.0,1.1800721,6.0,13500.0,-2264,53775.0,-6.0,7.0,-1644.0,-274.0,-797.0,-675.0,0.0,1.0,55714.5,82411.92,13500.0,1.1800721,13736.07,-675.0,1.1800721,7.0,0,2,0,1.0,225000.0,1,194887
0.37064964,0.34875172,0.05,1,0.33333334,0.2,-21178,0.25,0.0,-454.0,3,0,1970.3,-499.0,15.0,2026.485,175028.62,0.0,135000.0,1,0,0,0.0,0,135000.0,1.0,34.5,0.0,-4290,874413.0,-2.0,17.0,-4458.0,-247.66667,-800.75,-89.0,0.1,0.2,6750.0,300921.62,0.0,1.0,17732.7,-815.0,1.0,17.0,1,3,0,0.2,135000.0,0,195117
0.0,0.12937751,0.1055076,0,0.7941176,0.0,-8049,0.0,0.022984222,0.0,2,1,280.04028,0.0,7.3333335,35.685,0.0,-185.0,260640.0,1,1,1,0.5,1,225000.0,0.9044937,7.3333335,0.0,-720,0.0,-9.0,23.0,-12491.0,-367.38235,0.0,0.0,0.0,0.25,27499.5,248067.9,0.0,1.0,13113.675,0.0,0.96816456,23.0,0,2,0,0.75,135000.0,0,195461
0.58674,0.49019554,0.05106,0,2.6666667,0.0,-16524,1.0,0.023783587,-739.0,2,0,0.0,-2066.0,6.0,6239.34,0.0,-393.0,450000.0,1,0,1,1.0,1,450000.0,1.0586765,6.0,3240.0,-57,834889.5,-61.0,7.0,-11737.0,-1956.1666,-1789.7142,-1433.5714,0.0,1.0,22977.0,37444.547,3240.0,1.0586765,6239.34,-2328.0,1.0586765,7.0,0,2,0,1.0,90000.0,0,196436
0.5424451,0.65146023,0.102469645,0,0.0,0.0,-8581,0.5,0.08297401,-135.0,1,1,-1028.9117,-599.0,24.0,2697.615,68364.8,-712.0,635193.0,1,0,1,0.0,1,585000.0,1.0,24.0,0.0,-1262,357750.0,-4.0,17.0,-6718.0,-395.17648,-638.25,572.75,1.0,1.0,65088.0,100539.67,0.0,1.0,3521.52,-75.0,1.0,17.0,0,1,1,1.0,270000.0,0,196884
0.44896227,0.5609753,0.051271886,1,3.1538463,0.5,-10404,1.0,0.20338331,-146.0,2,0,3460.484,-2118.0,20.666666,1.44,0.0,-2116.0,601470.0,1,0,1,0.625,1,450000.0,0.83472455,14.0,6885.0,-1690,419546.25,-1.0,31.0,-50903.0,-1305.2051,-811.0,-493.2,0.0,0.625,30838.5,671348.3,6885.0,1.1673033,49640.85,-1064.0,1.0352128,31.0,0,2,0,0.375,112500.0,1,197967
0.3457848,0.59488547,0.07946901,0,0.13461539,0.125,-13939,0.7,0.027835568,-183.0,2,0,0.0,-737.0,12.0,29.385,101973.15,-388.0,276277.5,1,0,1,0.25,1,238500.0,0.73789847,15.0,0.0,-1365,2304668.2,-1.0,25.0,-15053.0,-289.48077,-754.2,1414.5555,0.0,0.125,21955.5,647591.06,0.0,1.0,20254.365,-875.0,0.8814472,25.0,0,2,0,0.375,135000.0,1,197969
0.51729655,0.45632365,0.07272222,0,1.2258065,0.5,-19366,0.0,0.0,-42.0,2,0,4454.172,-75.0,25.5,0.18,18360.0,0.0,81000.0,1,0,1,0.125,1,81000.0,0.0,12.75,0.0,-2859,18000.0,-2.0,60.0,-101375.0,-654.0323,-42.0,2.0,0.0,0.125,5890.5,1988550.1,0.0,0.8632597,28461.016,2.0,0.30931783,60.0,1,2,0,0.5,135000.0,0,198370
0.30927536,0.034781307,0.11941821,0,0.0,0.0,-15469,0.85714287,0.078091666,-727.0,2,0,0.0,-1968.0,12.0,11135.655,3534.0,-1208.0,172021.5,0,1,1,0.0,1,148500.0,1.0,12.0,0.0,-4168,853453.2,-3.0,12.0,-2883.0,-240.25,-1488.0,3541.0,0.0,0.5,20542.5,133727.84,0.0,1.0,11144.745,-1594.0,1.0,12.0,0,2,0,0.5,108000.0,1,198704
0.42413032,0.72756857,0.06420492,0,0.0,0.0,-12371,0.8888889,0.2690971,-172.0,2,1,0.0,-678.0,11.5,38.925,65196.0,-3329.0,440784.0,1,0,1,0.0,1,360000.0,1.0,11.5,16740.0,-2949,996347.25,-2.0,18.0,-13886.0,-262.0,-1040.7778,-541.8889,0.0,0.2,28300.5,427533.75,16740.0,1.25,18167.535,-1925.0,1.0902778,18.0,0,2,0,0.8,225000.0,2,200064
0.60238636,0.17799985,0.0311125,1,0.0,0.0,-14235,0.75,0.32806462,-325.0,3,0,0.0,-2350.0,32.0,10667.43,300004.78,-4670.0,1800000.0,1,1,1,0.0,0,1800000.0,0.9034084,32.0,9859.5,-4735,8232750.0,-8.0,32.0,-32557.0,-1050.2258,-1905.9166,-0.8333333,0.0,0.5,56002.5,2959627.8,9859.5,1.0264798,62302.05,-2551.0,0.9649441,32.0,0,3,0,1.0,315000.0,0,200306
0.6313545,0.4072754,0.061619077,0,0.0,0.0,-24281,0.0,0.0,-424.0,2,0,0.0,0.0,14.0,12593.25,447070.5,0.0,296280.0,1,0,1,0.33333334,0,225000.0,0.8833922,14.0,13500.0,-4656,1060380.0,-1.0,32.0,-17834.0,-614.9655,-651.0,754.0,0.0,0.33333334,18256.5,458323.5,13500.0,1.2068965,16776.09,471.0,1.0094583,32.0,1,2,0,1.0,135000.0,0,201674
0.052393347,0.40658936,0.07958,0,1.1052631,0.25,-12707,0.25,0.08727473,-206.0,2,1,1626.8542,-934.0,16.0,30.6,92202.0,-1109.0,225000.0,0,0,1,0.25,1,225000.0,0.8833922,16.0,2.115,-4285,2943000.0,-1.0,17.0,-7790.0,-410.0,-455.25,5641.8335,0.083333336,0.083333336,17905.5,205883.28,2.115,1.0,17907.75,-60.0,0.95223457,17.0,0,2,0,0.25,157500.0,0,201785
0.563835,0.22790448,0.07804013,0,0.0625,0.0,-11590,0.25,0.05547886,-329.0,2,1,365.0006,-580.0,6.0,22.365,42773.098,-643.0,200493.0,1,0,1,0.0,1,162000.0,0.904488,6.0,0.0,-1800,412321.53,-10.0,10.0,-8197.0,-256.15625,-641.5,55.75,0.5,0.5,15646.5,228380.84,0.0,1.0,11680.02,-646.0,0.95224404,10.0,0,2,0,1.0,112500.0,3,204073
0.70769936,0.71330094,0.05105,1,0.0,0.0,-15313,0.75,0.018611638,-365.0,2,0,-103500.0,-504.0,10.0,186097.14,87614.18,-285.0,270000.0,1,0,1,0.0,1,270000.0,1.0,10.0,0.0,-6012,5526553.5,-14.0,4.0,-1414.0,-471.33334,-1160.3334,-342.36365,0.0,1.0,13783.5,807097.1,0.0,1.0,53325.36,-1677.0,1.0,4.0,0,2,0,1.0,261000.0,0,205204
0.5424451,0.74392456,0.031121602,0,0.44594595,0.125,-19507,0.8,0.14738299,-286.0,2,0,-14029.765,-2064.0,18.857143,78.165,0.0,-2875.0,1572750.0,1,1,1,0.125,1,1350000.0,0.8732099,16.5,8280.0,-3043,673643.56,-2.0,60.0,-81673.0,-1103.6892,-906.4,5803.6,0.125,0.125,48946.5,2623410.2,8280.0,1.366607,32595.256,-907.0,1.0332866,60.0,0,2,0,0.875,180000.0,0,205797
0.6144144,0.40135574,0.10768,0,0.0,0.0,-9828,0.5,0.1616809,-366.0,2,1,0.0,-989.0,12.0,10309.545,240282.0,-1589.0,112500.0,0,1,1,0.0,1,112500.0,1.1111559,12.0,45000.0,-1865,3114949.5,-2.0,16.0,-5296.0,-378.2857,-570.0,526.0,0.0,0.5,12114.0,251085.88,45000.0,1.2163533,14746.545,322.0,1.1637546,16.0,0,2,0,1.0,135000.0,0,205836
0.41184855,0.7603052,0.05105,0,1.7666667,0.0,-17060,0.4,0.033294257,-176.0,2,1,1047.33,-10.0,7.3333335,189.27,144966.6,-568.0,180000.0,1,0,1,0.6666667,1,180000.0,1.027814,7.3333335,67500.0,-611,4362300.0,-29.0,27.0,-49367.0,-1645.5667,-608.2,1141.8,0.0,0.0,9189.0,142302.06,67500.0,3.0604396,6638.175,-673.0,1.7332727,27.0,0,2,0,1.0,121500.0,0,206703
0.18959527,0.12033932,0.042366337,0,0.0,0.0,-18251,0.7777778,0.6362939,-168.0,2,1,0.0,-1623.0,15.0,13243.59,29866.05,-11613.0,454500.0,1,0,1,0.14285715,1,454500.0,0.0,15.0,36000.0,-1802,4891684.5,-1.0,36.0,-24567.0,-744.4545,-1544.8334,790.5,0.0,0.14285715,19255.5,2617214.2,36000.0,1.1898996,59074.336,-2637.0,0.8127314,36.0,0,2,0,0.85714287,180000.0,0,207163
0.45789954,0.71104175,0.12442,0,0.0,0.4,-18131,0.6666667,0.06425459,0.0,2,1,-638.74036,-1486.0,10.0,162.0,74191.24,-1165.0,225000.0,0,1,1,0.0,1,225000.0,0.93808556,8.0,0.0,-1688,4121522.5,-1.0,27.0,-14124.0,-271.6154,-897.5833,-226.11111,0.1,0.1,27994.5,1475416.5,180000.0,1.2997422,48895.11,-1611.0,1.0307492,27.0,0,2,0,0.3,180000.0,0,207533
0.40487838,0.40835276,0.054472443,0,0.2857143,0.0,-10270,0.0,0.20350535,-190.0,3,1,1434.9407,-561.0,15.0,35.685,128817.0,-2090.0,571500.0,1,0,1,0.0,1,571500.0,1.1529585,15.0,90000.0,-2964,135000.0,-1.0,21.0,-5599.0,-266.61905,-190.0,922.0,0.0,0.25,31131.0,552204.56,90000.0,1.2234637,30133.756,922.0,1.1882111,21.0,0,1,0,0.5,180000.0,0,209056
0.83478415,0.55887926,0.057793394,0,0.65625,0.125,-14737,1.0,0.5444799,-866.0,2,1,1370.932,-2607.0,9.6,1.89,0.0,-8024.0,335592.0,1,0,1,0.25,1,265500.0,0.93808633,9.666667,29362.5,-4714,225000.0,-3.0,52.0,-21099.0,-659.34375,-866.0,-684.0,0.125,0.0,19395.0,390399.94,29362.5,1.1111112,15932.7,-684.0,1.0375477,52.0,0,2,0,0.625,121500.0,1,209121
